date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
12/11/14,1.3337093207574298,91.5856857984776,2.2823599352318453,12.250402978103144,86.9590825265084,7.48788490027657,3.055886145367328,9.659669441936035,0.7116413885530467,5.483098012230068,151.17113863855968,18.18572146043281,3.8611844802421347,2.212126933448091,3.1937984562074146,3.283905316667049,28.321299891977798,0.9458902888924864,4.649419650348138,14.862985209556923,4.1450381047777105,3.895789359918762,35.31676877184399,12.029251121334562,195.93316012153034,11.853233553562509,119.66908166229636,1.1762482195800363,2.9000490431481,400.3430428226089,3.1434330886473356,4.740003199610395,49.6838910563842,97.61726560301268,223.3352447889591,0.8350777460682557,48.730930853171145,2.114620602336493,1.1583147431512946,10.365325143942629,1.7491962998969248,1.3508055071597647,5.854942581020184,1.266280420719904,0.966982722751702,4.494875140308884,1.0446958623880795,8.34286909234031,1.3906650659637285,4.757185174963046
12/12/14,1.1345365443090656,121.61784743163304,2.96645838446925,10.677587850349548,76.18329177375945,7.376762326121687,2.7632264876112833,9.737512227014431,2.1591403295074505,7.7824488035004045,144.10862798225475,18.04799159971326,4.006580836804519,1.024041769579804,2.696740837424877,4.192089195714969,42.44768963456289,2.019083786896596,5.767389078730346,15.40143216643941,3.43368828220214,4.739701096698879,49.87515207604625,16.84276631776382,182.59021554170386,5.316105117384934,108.29690117309116,0.8784233762804177,3.3862880069986363,365.7430524494333,2.827588539201009,5.905345920560199,48.13236095726819,56.85774292730518,236.19625668552578,0.6258081254487619,49.07258869497973,3.0192085391212657,2.052406503699496,15.953883623143206,2.1717621633114104,1.1287260738841618,13.801732655969552,1.2267408274005942,1.2236590279971298,4.145864937387692,0.4498899399220647,7.7917241727219775,1.4618341975500642,5.23059351957863
12/13/14,1.7541142468695279,128.30890997620025,3.43570079011926,8.86962377757025,36.78381592093981,9.467856427146783,12.559250242042994,9.575192595967023,0.9666447663654699,8.642971855663207,151.18964029005218,17.488710564166578,4.913848886956549,1.4730917177469296,3.28672930030146,4.354238802318892,84.78442848030672,1.277104493572111,5.7511672123427395,13.637488159377494,3.111112788521511,4.942718438551784,59.265595987420774,15.716385926332872,224.3806050194405,3.627388029262999,87.24069267926106,1.077595031850617,4.336642677488516,336.69157400022516,2.3030734577481438,3.6490701887399997,50.05486481190596,26.65711783684921,267.3957380107891,1.1235612553805447,47.89433226113836,1.4723024970883238,1.8860426077285564,20.0543129769095,2.5598700298539403,1.8640526725256041,11.384955544620361,1.4970807243687545,0.8371437864502641,3.933723703971156,0.7791564322600061,7.049634349839634,2.441555470128055,6.510228517113242
12/14/14,1.4379432861751282,103.44782270013955,1.5494944072457884,10.947632661250916,35.708055098960564,141.27363291147333,2.5259876888862784,8.095525863494073,0.9817357074656259,3.8085800461265693,153.32275601857148,15.397986864737742,3.115082682633339,1.5685348087451803,3.247159254557625,4.065701834773479,49.065748330829244,0.819641146967533,4.2990545068130075,8.104291262713545,6.6940871974450555,6.403457258598225,31.007468136364526,14.710559269000102,247.18904559494575,3.203640341320287,76.47448361013129,1.799745896736483,3.855307248874925,402.4492614995574,2.993247234543782,1.7410921417450849,57.18818785526607,54.82599596998833,238.7538698218606,2.886659269802727,53.15404924376657,5.674021312834496,1.2209249209737267,4.357064071250689,2.033043207552453,16.68038705146417,1.5616007769326947,0.9514299964025493,0.4696105431479529,4.243993051029754,0.8802083665896716,5.079951070256977,1.6753141182460296,3.6248984226218575
12/15/14,1.6576530900819146,80.9003040167425,2.049516187202077,10.602526386497022,78.22506571972441,20.52304340157977,1.401995122957377,7.775409047854096,1.1166838819578482,3.1343732471824866,160.55079600249812,14.11637734704375,3.129627040504494,1.3005988978513587,3.4155889959974317,3.830935483826573,52.482482496913605,0.7889908923495638,3.9533229723454113,13.926257206859963,4.592508009420714,6.298677428122182,30.405287580518017,11.234662018603455,224.3612203794929,5.561834015515569,109.22273803561204,1.7085243529600451,4.543679731241723,429.0605229817886,2.72941267251566,1.8825298711961005,48.33437077391237,92.87097001363261,233.30613357877118,0.7239545808154485,56.49016441008072,3.3444393349665456,1.3898965780168404,7.206351398716996,1.9929166319734715,2.0164751679131845,1.801618538239842,1.0447968066533255,0.7006345993937658,4.4291274724410545,0.6483966650817686,6.112482925026085,0.9329882493911485,4.116229369506296
12/16/14,2.0678276441049674,79.46555646354578,2.7360155193879554,9.631882320136635,84.07458506363626,6.842236693024716,2.129531963232239,7.081520566090934,0.7836294684509351,7.439824106870288,151.24928542756334,14.441776196680827,4.218257422381556,1.1458887164972533,3.3872883613368434,3.6108496366400096,67.81636003333071,1.2121274332265235,5.24733137360382,15.083118125031202,4.011709310398312,5.291574254400485,35.61628664930977,11.674777235861198,206.24641628620196,5.063525680302884,123.09874506198565,1.0445824766843081,4.169183012000257,421.19120711771205,2.006478030291017,3.952407943678458,47.60056305626311,77.96239490064467,237.1049597086692,0.9520662621299527,47.038101386901936,2.2421331937796873,1.5281519135477297,9.874964022442981,2.450568909942664,1.1835359003434116,8.34872336547671,1.4060790858858387,0.8970967339491184,4.386684860198165,0.9045884087115814,6.601606859551367,1.1707481783287472,3.861316900013199
12/17/14,1.6486895581008223,86.43877231983856,2.2275328886430925,12.497602722365796,96.81826773322521,7.0862119649509205,1.3870812271779338,10.623230947901298,0.8548557175393698,4.404900020973602,155.65701738225167,13.895307709858805,3.681492697984509,1.6461013153110935,2.992407918472754,2.7754172074207317,103.12272005395198,1.356414451550556,4.293434464449019,12.880648022840505,6.0053714699335945,6.277764489557262,33.48922864038259,11.462897930920176,210.22629538953734,5.908538724326521,129.96531881564044,1.111358692310387,4.1484081361346306,409.71673305494556,3.4091199010186712,4.747429845330891,52.02241379046236,66.22767826360842,235.227431923861,0.7928229473718098,52.60115752379054,1.5824278392677145,1.5013449233369243,4.7471254974545705,1.8741085664374446,1.067020142622962,2.4001877412090513,1.0718093967608375,0.8577899531127964,4.4057131939289755,0.44427572822791045,8.787005945923276,1.0499448719051587,3.8071023747382715
12/18/14,1.4953641842959375,87.81750159284401,2.349580114711927,9.708779594156777,90.81690064557894,8.408078472233639,2.1551314931655043,10.47205930676639,0.7807977159523439,5.723062247755825,163.99511446283805,12.581073254731534,2.9926191122096606,0.9914503433165831,3.1436813487354547,3.930017617610776,124.03655567264948,0.8599705707651101,5.471699725580771,13.371542017088181,3.8849730100778905,6.706881958001611,33.554518545918185,15.558152593728298,222.78996003711282,6.544985835268922,114.67492401951715,1.0763057163726968,3.506459179681129,394.8441833768267,2.3900173188703637,11.90234296114637,53.928157199484,46.47245182982651,230.54653054621895,0.738088212950751,48.863727777197035,1.0388652529808475,1.4460188347830818,8.751962908434125,1.7786104842415746,0.8844972027242227,4.640239716071689,0.7866607385647183,1.1059709784505354,4.336986427435717,0.8606065323470508,7.350708598759508,1.2113035083564623,3.418141563754023
12/19/14,2.0997289209069288,113.23924164353984,2.438282592771924,9.312546202673671,71.29703052253105,5.7845271911249485,2.224562777818174,10.171286071563365,1.3627844885061207,8.070172396486518,152.8623422707568,15.481155428481854,3.1534552195631473,1.2048023985710794,3.254981322611796,4.842270697349841,130.24861369390743,1.143531192726111,5.139955709229456,12.318569650009142,3.6413276525068277,9.35078676665855,42.772989137030635,16.80152930840728,204.38715411445162,3.3256279324547138,105.37290043711137,0.9625082389669153,2.911232635344072,369.9616755659225,3.0758251385108526,8.622190621489278,50.559075359618525,26.65135362058996,237.00709589874933,0.5731236704606835,47.043325150671336,1.5146172814933578,1.754581966580717,13.806733328440572,2.6373622128473233,1.0100242410827844,10.55015361296326,1.2792546704859986,0.6331435094631035,3.275877479289947,0.7753752927244328,6.7244636498372,1.3882940686450205,4.98313314149472
12/20/14,2.2172565713118506,126.09830658029685,2.6768783803105447,7.965415006816291,29.916393143499512,31.15036609416843,3.5217371586507524,13.267167677331742,1.1037933664042203,7.061057708197788,163.74750888837488,18.45052113637344,2.655726580488784,1.064908582354266,3.750914963606696,6.0484269360279255,148.9839130370859,1.194731213557289,6.126893999078859,9.122412658671477,4.711154184286047,12.644109487709976,59.4317468830274,18.248752600083026,250.65285001115313,2.533283145502159,103.46651022591357,0.8185059674806092,4.81182253820911,360.24908418977765,2.655344582125121,2.6542357488304136,51.215596383333306,7.238524748556222,238.6348860119773,0.7745142320960837,48.034025441274295,2.1486298726540567,1.2971117200076283,19.0348165046674,2.5136476212816588,1.3080657745827,6.201881573232081,1.152845946765126,0.6081578416137902,4.365640782400167,0.8866947083734982,7.026716537554221,1.8834223110734443,5.758682696586143
12/21/14,1.817674663072698,107.47088020837288,1.4856260357724496,7.125427328511583,24.904306937975466,117.42075712966403,1.786453657029324,9.143567063775789,0.8294513778776149,4.945576905091739,159.7597459982876,15.19978363448405,2.9057034163969058,0.9609796655097216,2.685432825596811,4.427699254639494,121.10326049390302,0.933850114610721,4.740289382906251,7.037392399804286,3.181567702573562,16.791139361875473,31.675474258235756,15.066776983199684,278.17327429397864,2.797673914830313,100.367195106806,1.1504471736346338,4.918829435098221,377.5976461705675,3.1315326896366336,1.0733148619001185,52.69406292198817,8.211676960849006,222.60795180524056,4.989309394203214,53.62229651884036,1.5483179460893932,1.3883702689671624,4.353815038689249,1.944373925013165,23.42696721967289,1.4548878608963327,1.0030415859037702,0.8919930566294341,3.841661978952215,0.5938809604023928,6.911603325295181,2.0300908689711954,3.6927086277660144
12/22/14,3.4380728312930025,105.50990087289824,2.002842311702439,7.841534064577512,44.02852339212991,27.369206521565484,2.4226683854954447,11.032038688600085,0.7098773411135739,3.973722950327841,167.41388147238484,15.9079507850993,2.825316843215429,0.6476876161106621,2.7329482935592493,5.657714516066901,154.6190670939115,0.97004639545489,4.561628821693264,9.354799509528284,6.44256904159636,20.004562216766534,32.64414960255831,15.003287663501231,274.42584824567035,4.923005735891973,113.03414516374761,1.1629008150186457,3.5538344297036293,397.90096308907516,3.4700698138622452,2.3094899240418196,56.26237917963119,10.904524856998101,234.2606718630574,2.4111820589876496,55.14574511614246,2.961306022946147,1.312241746846299,7.40456231576662,2.6471390598197453,6.076744674716321,3.4170299609497685,1.0707476520635304,0.4345458677922311,4.162121850603097,0.944241084694793,5.3364448181082835,1.4207653471112838,3.865249526015697
12/23/14,3.4189182485211624,114.33005521011756,1.9791762499256897,7.4291392271224685,38.52522857349924,10.1023961825875,0.9303684309118946,9.79559793995653,1.0425107920222223,6.282144760824687,169.07440386102462,14.625364868494666,3.4397486921063627,0.8418690485968763,3.3528485357875124,5.170046957079871,150.20337637821748,1.4459464260584387,5.988437499341436,9.69956416074913,5.946142256075599,65.16773317468122,33.868085506788105,14.40566432013968,286.07793332310507,9.062028765366396,107.4611691846685,0.9623031540879358,3.304862666741836,400.72923378369217,2.674058880663396,2.638669267166731,59.22027018700125,6.452796201566114,249.8367177719739,1.3622380976056916,56.856768170180025,1.24294082553234,1.1174517152413947,6.570486480751863,2.389834824143898,2.129796456307431,2.8913813584991965,1.0886271962295362,1.000842747688883,4.298041417439106,1.0538642474827813,3.8994827564055616,1.6831385439595952,3.937228283881075
12/24/14,3.7470129706292,114.4100400482235,1.1643545382110443,5.410016316873317,25.083603996399486,4.941382043948752,1.831877112201137,7.130834972773765,1.0355261918998748,2.6684980498527344,160.1095929490336,15.803366578956252,2.9789332484140347,0.5865408780056097,3.07798875396642,3.6212558849326637,74.70741124905811,0.9357968691119837,3.4038032789233665,7.4905471027105355,3.3250528639944004,376.1867245628963,25.663996916134657,11.060912428134115,282.9509453182303,5.494291174928078,96.4411583595645,1.055771100351403,2.2680716855750145,346.6723686545505,2.5875902899298553,0.9613753658844878,60.63966102480312,5.10862873178756,227.76412446216236,0.6803364079556061,48.941239606962064,1.2872744640271008,1.6464804486987403,3.1997682403693744,2.074157248624476,1.1319766318449502,0.796094087171041,0.3944646956244114,0.9396328826816476,4.636918948026899,0.7254654706812547,3.6457579440739094,1.000803714961111,2.7760184392295253
12/25/14,3.470481474068656,100.50578515056628,1.1713897369536275,5.918914780133875,21.973822639480932,3.305977485949939,1.5405981319415545,7.576367538479795,0.7486665409338853,2.5471273576892965,151.7423698063882,12.742152400055257,3.2835420033439178,0.7354307591073072,2.265840157959812,3.702824367695678,22.357981328961355,0.7285311247460284,2.9396410261755457,6.0615465823778125,4.2047138478559685,570.9219304858253,24.392269918380425,10.850439709552221,308.0514174337173,4.800433993062492,69.1658487042644,0.7261656908175352,4.2413609895770135,283.18458193734716,2.989450191185214,9.98687857017207,55.621964748484665,3.648017928391527,228.62389202050284,0.7799496350557324,39.63540855385584,1.7054703254709394,0.975787349446444,3.0511943171870595,1.3105767300777715,1.2725037245977007,0.8291090059403243,0.5968848130511996,0.5631267720587996,3.5793431487990817,0.8305318657275782,2.4442536564557797,0.8409797304216254,3.0092758871391183
12/26/14,9.475433307087911,139.07390565241707,3.205696506385579,7.21393793113104,28.67801769915667,7.6273298901900946,1.7833594557688082,6.814758263766211,1.164443777569861,5.104370131951544,164.37467927673381,15.841175660918717,3.361867599076452,0.9800594208495421,3.0712834055308527,6.529866794636784,100.38875729324423,1.559270924640944,7.908558170608838,11.230103770453344,5.124478531555452,46.859378359342955,35.20121737722041,15.27743570991428,349.66720745942195,5.545926305758928,94.80655950376924,1.4685380694702626,2.6606170636544175,358.72429526172556,3.693682475416494,3.6910984910208615,54.19697390170824,5.192381526476896,265.38862882851123,1.2061691082817083,49.901378565656415,1.5541704603958142,1.6312544905231956,8.172618485367273,2.919746784878163,1.5283930999743893,2.599492668264939,1.4498724509517598,0.699452392810817,4.486479774504153,1.2854843168212897,3.7753259074298384,1.9272223977559173,4.3348076883281275
12/27/14,9.26435001714857,157.9160550776823,4.092461226468629,6.576733734395208,25.295484251914655,16.165049923896,4.783087694543865,7.397510282159238,1.5518135558091093,7.03474329565018,173.69596904987796,17.4059319489714,3.9279985056687945,1.022309264391679,3.1588683123816708,7.887608524382051,56.03095355235726,1.3012043508911242,6.371850842920563,8.838054930077911,4.650838586460355,7.564775932961037,75.15050529986343,16.96921573318392,366.9446607546546,7.892742609602455,100.64366476965652,1.0299224482584297,5.071282327181922,346.14043529486196,3.5878315132148524,2.4066930292718594,57.18970699516733,4.467339228701668,276.37380466956404,1.435290680228536,51.028688873853426,0.9450356993311031,1.2149278400300676,15.082511171366338,3.716234681763319,2.075668022169769,3.899061538953845,1.6841832161648496,0.7969701595490225,4.756236546251562,1.5878332655789593,4.972985414318972,1.5684016248289425,5.410767607362486
12/28/14,10.783131637246052,124.42361113172613,1.9601084657685532,6.702528715354195,26.00417318094975,144.55557431942017,2.0950044325040955,8.247044379799346,1.0652281863252249,6.683150949285157,154.6880259712345,15.388292959970176,3.9135469563048546,1.2220090148537488,3.0688575284109305,5.870302419970866,24.355209210244883,0.917343830865619,5.190203089374105,10.195860305918716,5.8340265942076845,3.55658853045766,37.3057241451174,16.972049391490003,369.94841406394175,4.481698409429273,95.59317545981993,1.094975269467245,4.612360203319955,362.4172061323238,2.9805274740464216,1.582577484329215,51.22135975566374,4.16011265001953,249.81919130653313,2.6671695203233434,54.79814096851908,1.356015198639141,1.9016956008195633,6.061516735210971,3.2790099434647075,27.55616673033323,1.0855678447983783,1.5315757186973897,0.7023751969062744,4.610142211322287,1.7684506117515824,4.5014417670485045,1.0085501343600431,3.8897407694339607
12/29/14,18.602660960503556,124.44310589185518,2.9337264697912686,6.643949138230797,41.38935868192535,27.966162531334554,5.241634132252709,7.82225619508395,1.2216484999983532,8.65185363283121,165.1930558351263,15.609114071472762,3.4199684689948104,1.2651376340677045,3.0107124338475137,7.550758083216378,19.987557945739262,1.5174761600159776,5.69433716669212,11.645108895932886,5.015093331872921,1.391609770469213,60.32871058211527,18.425414906978673,368.0105493316216,6.737140968676789,100.88630117173867,0.5479543107487979,3.3289879164461906,361.9988189523783,2.171584162770726,2.479952941975316,50.074543748600775,5.5167034529722425,247.3648992185344,1.333564188531057,48.14745447237893,2.9846335611322408,1.5613279780036582,10.077264031000526,2.3425525251544697,3.367057664409478,5.982621770435038,1.7949550832222634,0.7915992963538591,3.925918438520809,1.2441756727903233,4.017636311733441,1.6226391690212618,4.07890760107092
12/30/14,53.25285675492508,127.31341521258184,2.5657061949387905,8.163349405695666,39.36574355858552,13.11942491599549,7.742252940335395,9.349223018579462,1.001171904762209,10.107962662233309,165.01737280093343,15.380197243178007,4.0665561169398075,1.2523359718850342,3.184838515381786,6.6429090765661805,15.549325768783117,1.2484484817990287,5.181691997330119,9.530516556165091,6.868565082097794,1.4592637955907186,58.54204679640117,14.024216813704868,367.6986584130369,11.693428184937845,104.41770048942246,0.6690705349289209,3.257006315923954,358.2941620984449,3.034959846365132,3.489676556422856,53.50465549178889,5.35301046391937,246.00158301254865,1.2156782894560734,50.33090102658633,1.8423236046090756,1.8051158782575978,10.99136070810631,2.3111654945825655,2.4003056741146853,6.308200851263305,1.8054210853768504,0.8866776052962853,5.3359437689615525,2.0258831147675744,4.683756955387294,1.57636868953741,4.5186009297234415
12/31/14,293.5611217139895,112.57426835888386,2.0263088068158837,6.050253187816063,28.993714211130353,10.213624556189403,14.950361022378544,12.00899017295926,0.73472612842298,4.890758960591863,160.7523341839659,14.806117974686442,4.515116967846731,1.769276619500063,2.360354843508768,6.502482043815443,9.155132261141024,1.4970849950733207,7.128662740083599,7.780343099828951,6.91748813633415,0.9571092295058617,39.479966254958605,13.663743143151168,298.57073267081637,11.485281151606632,87.6661415991223,0.8267995824936631,3.557570755535383,325.31878382540145,2.7026185377364946,1.4357680273105538,55.67096175467939,2.852730578903866,234.81478920027544,1.1609156341560227,47.19886800548193,1.8825751565048898,0.869073762927787,6.81874873027997,2.588332338764082,1.7908037901302574,3.3439174120471478,1.411424849287925,0.5641007051765219,5.819122361923716,1.3298109718122793,3.2184062249238132,2.325526441892066,3.9942786635505567
01/01/15,271.10882567843396,109.88296861737044,1.1342590121771163,5.684830632706833,26.661258903011163,8.63361387593195,205.30279367327626,10.332004022432432,0.6050611076884608,5.178125206002773,142.4074523291018,12.317978304931732,2.295203186565187,0.639971854341559,2.052840535761352,4.282704882405995,4.46409076789878,0.7965535218124838,3.821604110147374,5.865057507704821,5.292914041805753,0.9377954076448113,24.93591577737818,10.326502813711132,294.0066473463486,6.346040877578893,72.03825725741748,0.8591301332418458,3.1835215514848265,333.70486497262306,2.970196961252059,0.465841853107613,53.57958896013881,2.641469247644716,212.8783143875867,1.6089516124588292,41.92838817499302,0.7652331262364557,0.8316188462447393,4.363730774255658,2.1696717762034416,1.3661199121036425,0.8522594332869281,0.6823759497848891,0.5406996879399087,4.6575314268898325,0.6339577326787744,3.0141432235577925,1.8934932833348042,2.913709766206871
