key,value,date
36,52.37407741927466,12/07/14
37,1.5457444946138374,12/07/14
38,0.8694876715262915,12/07/14
39,4.797286316045379,12/07/14
40,1.5411918631645953,12/07/14
41,3.0849689735021544,12/07/14
42,1.058152174916764,12/07/14
43,0.8253507472229077,12/07/14
44,0.6631201219462969,12/07/14
45,4.938671427669003,12/07/14
46,0.30250254994714754,12/07/14
47,4.178364458005048,12/07/14
48,1.7830314768694369,12/07/14
49,3.2625391979682843,12/07/14
0,1.4953812299146978,12/08/14
1,82.09560008379748,12/08/14
2,1.6397305752828712,12/08/14
3,11.991200997990624,12/08/14
4,77.7902446304708,12/08/14
5,22.88281630561717,12/08/14
6,5.821447720837387,12/08/14
7,9.157429439020614,12/08/14
8,0.9481847518205534,12/08/14
9,3.519067939801754,12/08/14
10,163.7556799336186,12/08/14
11,14.838471305378533,12/08/14
12,3.1520078541750154,12/08/14
13,1.7570661639302698,12/08/14
14,2.6628404255535196,12/08/14
15,2.9342711516651248,12/08/14
16,17.803162921688635,12/08/14
17,1.5605093962688636,12/08/14
18,4.9509216498867055,12/08/14
19,14.292659804301547,12/08/14
20,5.2142954979849385,12/08/14
21,2.9266927074269744,12/08/14
22,28.834876368264567,12/08/14
23,8.754940628669603,12/08/14
24,214.9132270312261,12/08/14
25,5.39563023012825,12/08/14
26,116.46205111710388,12/08/14
27,1.2262790348488954,12/08/14
28,3.4028461488691484,12/08/14
29,402.89908301277177,12/08/14
30,1.905095529854567,12/08/14
31,1.9297877474195289,12/08/14
32,49.129311701208685,12/08/14
33,133.6542363692619,12/08/14
34,224.0046139137521,12/08/14
35,0.9525709245156596,12/08/14
36,50.07542972692175,12/08/14
37,2.9397400480391203,12/08/14
38,0.9551499326748565,12/08/14
39,5.384980713600873,12/08/14
40,1.4184242459008076,12/08/14
41,7.9975914617554835,12/08/14
42,3.007194307677787,12/08/14
43,1.3326255447319633,12/08/14
44,0.7613179766217408,12/08/14
45,4.883754425589708,12/08/14
46,0.4444022431621486,12/08/14
47,5.529436386472026,12/08/14
48,2.4431830270296064,12/08/14
49,3.758962301139528,12/08/14
0,0.9092186663841796,12/09/14
1,78.65839098597665,12/09/14
2,2.1262419069139655,12/09/14
3,11.6458681762454,12/09/14
4,56.956245069334855,12/09/14
5,8.381323316806913,12/09/14
6,2.6579302952855954,12/09/14
7,10.228917328393221,12/09/14
8,1.0631644494473302,12/09/14
9,6.761191764782209,12/09/14
10,157.38710309183705,12/09/14
11,13.60435084371271,12/09/14
12,2.535832153967201,12/09/14
13,1.3878834990071744,12/09/14
14,2.7044859729074617,12/09/14
15,2.7386000191680915,12/09/14
16,14.418998734919759,12/09/14
17,1.1729625584691048,12/09/14
18,5.447459449391276,12/09/14
19,14.563643033119982,12/09/14
20,5.70034574361918,12/09/14
21,3.0717288269188154,12/09/14
22,33.42637610162255,12/09/14
23,11.104836785698101,12/09/14
24,206.57900472780298,12/09/14
25,7.793931332529821,12/09/14
26,122.44403371262152,12/09/14
27,1.597630234497655,12/09/14
28,4.471600757705176,12/09/14
29,389.9616918646813,12/09/14
30,2.0502607814671343,12/09/14
31,2.191157864104524,12/09/14
32,50.58453283853859,12/09/14
33,188.43305331114618,12/09/14
34,236.67775935381866,12/09/14
35,0.7246031154952295,12/09/14
36,43.7505703633198,12/09/14
37,1.5699160015586977,12/09/14
38,1.140183100069189,12/09/14
39,11.387005502341323,12/09/14
40,1.620155173992692,12/09/14
41,1.6901314950136692,12/09/14
42,8.647208379436405,12/09/14
43,1.5868529044866426,12/09/14
44,0.5897143091757533,12/09/14
45,4.1335254533597805,12/09/14
46,0.7111764005641188,12/09/14
47,7.457875654540954,12/09/14
48,2.142862038528477,12/09/14
49,3.371411922409358,12/09/14
0,1.1111085823988194,12/10/14
1,83.76564644690103,12/10/14
2,2.0492523440370376,12/10/14
3,11.423405436461028,12/10/14
4,79.64400413935157,12/10/14
5,5.314964977325996,12/10/14
6,3.4869473151882024,12/10/14
7,11.224469556348689,12/10/14
8,1.3381698087612852,12/10/14
9,5.323160927491981,12/10/14
10,161.46129604238905,12/10/14
11,15.31971507663306,12/10/14
12,2.681568609300206,12/10/14
13,1.586706497605971,12/10/14
14,2.923539775796169,12/10/14
15,3.250048864868771,12/10/14
16,22.395522187024252,12/10/14
17,1.1343933345360613,12/10/14
18,5.216074763193074,12/10/14
19,15.73535303552116,12/10/14
20,4.3470202971693865,12/10/14
21,4.248348013061336,12/10/14
22,33.54875075958399,12/10/14
23,10.070961701702881,12/10/14
24,206.19010974096602,12/10/14
25,12.186242396754135,12/10/14
26,118.33576389006612,12/10/14
27,1.2379786600799865,12/10/14
28,2.356090506093504,12/10/14
29,406.78054494494074,12/10/14
30,2.9498276947470257,12/10/14
31,2.306192244687823,12/10/14
32,50.242792566773915,12/10/14
33,128.12803445160185,12/10/14
34,238.16663227810903,12/10/14
35,0.6374607405404858,12/10/14
36,48.411889061756646,12/10/14
37,1.6607090998016782,12/10/14
38,1.4111386471440581,12/10/14
39,7.741024825572862,12/10/14
40,2.456923829786809,12/10/14
41,0.693185222984665,12/10/14
42,1.8003987922752533,12/10/14
43,1.086027071622352,12/10/14
44,0.7110857595120149,12/10/14
45,4.86171972977207,12/10/14
46,0.5458418873726661,12/10/14
47,7.227603001779191,12/10/14
48,1.466712770247239,12/10/14
49,4.382218110483378,12/10/14
0,1.3337093207574298,12/11/14
1,91.5856857984776,12/11/14
2,2.2823599352318453,12/11/14
3,12.250402978103144,12/11/14
4,86.9590825265084,12/11/14
5,7.48788490027657,12/11/14
6,3.055886145367328,12/11/14
7,9.659669441936035,12/11/14
8,0.7116413885530467,12/11/14
9,5.483098012230068,12/11/14
10,151.17113863855968,12/11/14
11,18.18572146043281,12/11/14
12,3.8611844802421347,12/11/14
13,2.212126933448091,12/11/14
14,3.1937984562074146,12/11/14
15,3.283905316667049,12/11/14
16,28.321299891977798,12/11/14
17,0.9458902888924864,12/11/14
18,4.649419650348138,12/11/14
19,14.862985209556923,12/11/14
20,4.1450381047777105,12/11/14
21,3.895789359918762,12/11/14
22,35.31676877184399,12/11/14
23,12.029251121334562,12/11/14
24,195.93316012153034,12/11/14
25,11.853233553562509,12/11/14
26,119.66908166229636,12/11/14
27,1.1762482195800363,12/11/14
28,2.9000490431481,12/11/14
29,400.3430428226089,12/11/14
30,3.1434330886473356,12/11/14
31,4.740003199610395,12/11/14
32,49.6838910563842,12/11/14
33,97.61726560301268,12/11/14
34,223.3352447889591,12/11/14
35,0.8350777460682557,12/11/14
36,48.730930853171145,12/11/14
37,2.114620602336493,12/11/14
38,1.1583147431512946,12/11/14
39,10.365325143942629,12/11/14
40,1.7491962998969248,12/11/14
41,1.3508055071597647,12/11/14
42,5.854942581020184,12/11/14
43,1.266280420719904,12/11/14
44,0.966982722751702,12/11/14
45,4.494875140308884,12/11/14
46,1.0446958623880795,12/11/14
47,8.34286909234031,12/11/14
48,1.3906650659637285,12/11/14
49,4.757185174963046,12/11/14
0,1.1345365443090656,12/12/14
1,121.61784743163304,12/12/14
2,2.96645838446925,12/12/14
3,10.677587850349548,12/12/14
4,76.18329177375945,12/12/14
5,7.376762326121687,12/12/14
6,2.7632264876112833,12/12/14
7,9.737512227014431,12/12/14
8,2.1591403295074505,12/12/14
9,7.7824488035004045,12/12/14
10,144.10862798225475,12/12/14
11,18.04799159971326,12/12/14
12,4.006580836804519,12/12/14
13,1.024041769579804,12/12/14
14,2.696740837424877,12/12/14
15,4.192089195714969,12/12/14
16,42.44768963456289,12/12/14
17,2.019083786896596,12/12/14
18,5.767389078730346,12/12/14
19,15.40143216643941,12/12/14
20,3.43368828220214,12/12/14
21,4.739701096698879,12/12/14
22,49.87515207604625,12/12/14
23,16.84276631776382,12/12/14
24,182.59021554170386,12/12/14
25,5.316105117384934,12/12/14
26,108.29690117309116,12/12/14
27,0.8784233762804177,12/12/14
28,3.3862880069986363,12/12/14
29,365.7430524494333,12/12/14
30,2.827588539201009,12/12/14
31,5.905345920560199,12/12/14
32,48.13236095726819,12/12/14
33,56.85774292730518,12/12/14
34,236.19625668552578,12/12/14
35,0.6258081254487619,12/12/14
36,49.07258869497973,12/12/14
37,3.0192085391212657,12/12/14
38,2.052406503699496,12/12/14
39,15.953883623143206,12/12/14
40,2.1717621633114104,12/12/14
41,1.1287260738841618,12/12/14
42,13.801732655969552,12/12/14
43,1.2267408274005942,12/12/14
44,1.2236590279971298,12/12/14
45,4.145864937387692,12/12/14
46,0.4498899399220647,12/12/14
47,7.7917241727219775,12/12/14
48,1.4618341975500642,12/12/14
49,5.23059351957863,12/12/14
0,1.7541142468695279,12/13/14
1,128.30890997620025,12/13/14
2,3.43570079011926,12/13/14
3,8.86962377757025,12/13/14
4,36.78381592093981,12/13/14
5,9.467856427146783,12/13/14
6,12.559250242042994,12/13/14
7,9.575192595967023,12/13/14
8,0.9666447663654699,12/13/14
9,8.642971855663207,12/13/14
10,151.18964029005218,12/13/14
11,17.488710564166578,12/13/14
12,4.913848886956549,12/13/14
13,1.4730917177469296,12/13/14
14,3.28672930030146,12/13/14
15,4.354238802318892,12/13/14
16,84.78442848030672,12/13/14
17,1.277104493572111,12/13/14
18,5.7511672123427395,12/13/14
19,13.637488159377494,12/13/14
20,3.111112788521511,12/13/14
21,4.942718438551784,12/13/14
22,59.265595987420774,12/13/14
23,15.716385926332872,12/13/14
24,224.3806050194405,12/13/14
25,3.627388029262999,12/13/14
26,87.24069267926106,12/13/14
27,1.077595031850617,12/13/14
28,4.336642677488516,12/13/14
29,336.69157400022516,12/13/14
30,2.3030734577481438,12/13/14
31,3.6490701887399997,12/13/14
32,50.05486481190596,12/13/14
33,26.65711783684921,12/13/14
34,267.3957380107891,12/13/14
35,1.1235612553805447,12/13/14
36,47.89433226113836,12/13/14
37,1.4723024970883238,12/13/14
38,1.8860426077285564,12/13/14
39,20.0543129769095,12/13/14
40,2.5598700298539403,12/13/14
41,1.8640526725256041,12/13/14
42,11.384955544620361,12/13/14
43,1.4970807243687545,12/13/14
44,0.8371437864502641,12/13/14
45,3.933723703971156,12/13/14
46,0.7791564322600061,12/13/14
47,7.049634349839634,12/13/14
48,2.441555470128055,12/13/14
49,6.510228517113242,12/13/14
0,1.4379432861751282,12/14/14
1,103.44782270013955,12/14/14
2,1.5494944072457884,12/14/14
3,10.947632661250916,12/14/14
4,35.708055098960564,12/14/14
5,141.27363291147333,12/14/14
6,2.5259876888862784,12/14/14
7,8.095525863494073,12/14/14
8,0.9817357074656259,12/14/14
9,3.8085800461265693,12/14/14
10,153.32275601857148,12/14/14
11,15.397986864737742,12/14/14
12,3.115082682633339,12/14/14
13,1.5685348087451803,12/14/14
14,3.247159254557625,12/14/14
15,4.065701834773479,12/14/14
16,49.065748330829244,12/14/14
17,0.819641146967533,12/14/14
18,4.2990545068130075,12/14/14
19,8.104291262713545,12/14/14
20,6.6940871974450555,12/14/14
21,6.403457258598225,12/14/14
22,31.007468136364526,12/14/14
23,14.710559269000102,12/14/14
24,247.18904559494575,12/14/14
25,3.203640341320287,12/14/14
26,76.47448361013129,12/14/14
27,1.799745896736483,12/14/14
28,3.855307248874925,12/14/14
29,402.4492614995574,12/14/14
30,2.993247234543782,12/14/14
31,1.7410921417450849,12/14/14
32,57.18818785526607,12/14/14
33,54.82599596998833,12/14/14
34,238.7538698218606,12/14/14
35,2.886659269802727,12/14/14
36,53.15404924376657,12/14/14
37,5.674021312834496,12/14/14
38,1.2209249209737267,12/14/14
39,4.357064071250689,12/14/14
40,2.033043207552453,12/14/14
41,16.68038705146417,12/14/14
42,1.5616007769326947,12/14/14
43,0.9514299964025493,12/14/14
44,0.4696105431479529,12/14/14
45,4.243993051029754,12/14/14
46,0.8802083665896716,12/14/14
47,5.079951070256977,12/14/14
48,1.6753141182460296,12/14/14
49,3.6248984226218575,12/14/14
0,1.6576530900819146,12/15/14
1,80.9003040167425,12/15/14
2,2.049516187202077,12/15/14
3,10.602526386497022,12/15/14
4,78.22506571972441,12/15/14
5,20.52304340157977,12/15/14
6,1.401995122957377,12/15/14
7,7.775409047854096,12/15/14
8,1.1166838819578482,12/15/14
9,3.1343732471824866,12/15/14
10,160.55079600249812,12/15/14
11,14.11637734704375,12/15/14
12,3.129627040504494,12/15/14
13,1.3005988978513587,12/15/14
14,3.4155889959974317,12/15/14
15,3.830935483826573,12/15/14
16,52.482482496913605,12/15/14
17,0.7889908923495638,12/15/14
18,3.9533229723454113,12/15/14
19,13.926257206859963,12/15/14
20,4.592508009420714,12/15/14
21,6.298677428122182,12/15/14
22,30.405287580518017,12/15/14
23,11.234662018603455,12/15/14
24,224.3612203794929,12/15/14
25,5.561834015515569,12/15/14
26,109.22273803561204,12/15/14
27,1.7085243529600451,12/15/14
28,4.543679731241723,12/15/14
29,429.0605229817886,12/15/14
30,2.72941267251566,12/15/14
31,1.8825298711961005,12/15/14
32,48.33437077391237,12/15/14
33,92.87097001363261,12/15/14
34,233.30613357877118,12/15/14
35,0.7239545808154485,12/15/14
36,56.49016441008072,12/15/14
37,3.3444393349665456,12/15/14
38,1.3898965780168404,12/15/14
39,7.206351398716996,12/15/14
40,1.9929166319734715,12/15/14
41,2.0164751679131845,12/15/14
42,1.801618538239842,12/15/14
43,1.0447968066533255,12/15/14
44,0.7006345993937658,12/15/14
45,4.4291274724410545,12/15/14
46,0.6483966650817686,12/15/14
47,6.112482925026085,12/15/14
48,0.9329882493911485,12/15/14
49,4.116229369506296,12/15/14
0,2.0678276441049674,12/16/14
1,79.46555646354578,12/16/14
2,2.7360155193879554,12/16/14
3,9.631882320136635,12/16/14
4,84.07458506363626,12/16/14
5,6.842236693024716,12/16/14
6,2.129531963232239,12/16/14
7,7.081520566090934,12/16/14
8,0.7836294684509351,12/16/14
9,7.439824106870288,12/16/14
10,151.24928542756334,12/16/14
11,14.441776196680827,12/16/14
12,4.218257422381556,12/16/14
13,1.1458887164972533,12/16/14
14,3.3872883613368434,12/16/14
15,3.6108496366400096,12/16/14
16,67.81636003333071,12/16/14
17,1.2121274332265235,12/16/14
18,5.24733137360382,12/16/14
19,15.083118125031202,12/16/14
20,4.011709310398312,12/16/14
21,5.291574254400485,12/16/14
22,35.61628664930977,12/16/14
23,11.674777235861198,12/16/14
24,206.24641628620196,12/16/14
25,5.063525680302884,12/16/14
26,123.09874506198565,12/16/14
27,1.0445824766843081,12/16/14
28,4.169183012000257,12/16/14
29,421.19120711771205,12/16/14
30,2.006478030291017,12/16/14
31,3.952407943678458,12/16/14
32,47.60056305626311,12/16/14
33,77.96239490064467,12/16/14
34,237.1049597086692,12/16/14
35,0.9520662621299527,12/16/14
36,47.038101386901936,12/16/14
37,2.2421331937796873,12/16/14
38,1.5281519135477297,12/16/14
39,9.874964022442981,12/16/14
40,2.450568909942664,12/16/14
41,1.1835359003434116,12/16/14
42,8.34872336547671,12/16/14
43,1.4060790858858387,12/16/14
44,0.8970967339491184,12/16/14
45,4.386684860198165,12/16/14
46,0.9045884087115814,12/16/14
47,6.601606859551367,12/16/14
48,1.1707481783287472,12/16/14
49,3.861316900013199,12/16/14
0,1.6486895581008223,12/17/14
1,86.43877231983856,12/17/14
2,2.2275328886430925,12/17/14
3,12.497602722365796,12/17/14
4,96.81826773322521,12/17/14
5,7.0862119649509205,12/17/14
6,1.3870812271779338,12/17/14
7,10.623230947901298,12/17/14
8,0.8548557175393698,12/17/14
9,4.404900020973602,12/17/14
10,155.65701738225167,12/17/14
11,13.895307709858805,12/17/14
12,3.681492697984509,12/17/14
13,1.6461013153110935,12/17/14
14,2.992407918472754,12/17/14
15,2.7754172074207317,12/17/14
16,103.12272005395198,12/17/14
17,1.356414451550556,12/17/14
18,4.293434464449019,12/17/14
19,12.880648022840505,12/17/14
20,6.0053714699335945,12/17/14
21,6.277764489557262,12/17/14
22,33.48922864038259,12/17/14
23,11.462897930920176,12/17/14
24,210.22629538953734,12/17/14
25,5.908538724326521,12/17/14
26,129.96531881564044,12/17/14
27,1.111358692310387,12/17/14
28,4.1484081361346306,12/17/14
29,409.71673305494556,12/17/14
30,3.4091199010186712,12/17/14
31,4.747429845330891,12/17/14
32,52.02241379046236,12/17/14
33,66.22767826360842,12/17/14
34,235.227431923861,12/17/14
35,0.7928229473718098,12/17/14
36,52.60115752379054,12/17/14
37,1.5824278392677145,12/17/14
38,1.5013449233369243,12/17/14
39,4.7471254974545705,12/17/14
40,1.8741085664374446,12/17/14
41,1.067020142622962,12/17/14
42,2.4001877412090513,12/17/14
43,1.0718093967608375,12/17/14
44,0.8577899531127964,12/17/14
45,4.4057131939289755,12/17/14
46,0.44427572822791045,12/17/14
47,8.787005945923276,12/17/14
48,1.0499448719051587,12/17/14
49,3.8071023747382715,12/17/14
0,1.4953641842959375,12/18/14
1,87.81750159284401,12/18/14
2,2.349580114711927,12/18/14
3,9.708779594156777,12/18/14
4,90.81690064557894,12/18/14
5,8.408078472233639,12/18/14
